YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure/Condition,Risk Adjuested Mortality Rate,# of Deaths,# of Cases,Hospital Ratings,LONGITUDE,LATITUDE
2020,Riverside,Palo Verde Hospital,106331288,AAA Repair Open Unruptured,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,AMI,21.3,1,4,As Expected,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Acute Stroke,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Acute Stroke Hemorrhagic,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Acute Stroke Ischemic,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Acute Stroke Subarachnoid,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Carotid Endarterectomy,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,GI Hemorrhage,15.8,1,16,As Expected,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Heart Failure,0,0,9,As Expected,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Hip Fracture,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,PCI,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Pancreatic Resection,,,,,-114.5956,33.61315
2020,Riverside,Palo Verde Hospital,106331288,Pneumonia,0,0,11,As Expected,-114.5956,33.61315
2020,Riverside,Doctors Hospital Of Riverside,106331293,AAA Repair Endo Unruptured,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,AAA Repair Open Unruptured,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,AMI,12.3,3,16,As Expected,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Acute Stroke,8.1,1,40,As Expected,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Acute Stroke Hemorrhagic,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Acute Stroke Ischemic,0,0,39,As Expected,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Acute Stroke Subarachnoid,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Carotid Endarterectomy,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,GI Hemorrhage,5.5,6,114,As Expected,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Heart Failure,5,7,229,As Expected,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Hip Fracture,0,0,57,As Expected,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,PCI,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Pancreatic Resection,,,,,-117.43996,33.92573
2020,Riverside,Doctors Hospital Of Riverside,106331293,Pneumonia,9.6,23,324,As Expected,-117.43996,33.92573
2020,Riverside,Riverside Community Hospital,106331312,AAA Repair Endo Unruptured,0,0,20,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,AAA Repair Open Unruptured,0,0,4,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,AMI,5,40,719,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Acute Stroke,5.8,73,802,Better,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Acute Stroke Hemorrhagic,14.6,31,169,Better,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Acute Stroke Ischemic,2.6,29,582,Better,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Acute Stroke Subarachnoid,23.6,13,51,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Carotid Endarterectomy,0,0,47,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,GI Hemorrhage,3.1,14,299,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Heart Failure,0.5,4,633,Better,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Hip Fracture,0.8,2,189,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,PCI,3.1,14,497,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Pancreatic Resection,,2,24,As Expected,-117.37997,33.97641
2020,Riverside,Riverside Community Hospital,106331312,Pneumonia,3.4,24,566,Better,-117.37997,33.97641
2020,Riverside,San Gorgonio Memorial Hospital,106331326,AAA Repair Endo Unruptured,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,AAA Repair Open Unruptured,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,AMI,0,0,7,As Expected,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Acute Stroke,0,0,15,As Expected,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Acute Stroke Hemorrhagic,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Acute Stroke Ischemic,0,0,15,As Expected,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Acute Stroke Subarachnoid,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Carotid Endarterectomy,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,GI Hemorrhage,11.7,5,78,Worse,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Heart Failure,2.4,2,139,As Expected,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Hip Fracture,0,0,58,As Expected,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,PCI,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Pancreatic Resection,,,,,-116.9459031,33.9317494
2020,Riverside,San Gorgonio Memorial Hospital,106331326,Pneumonia,11.4,9,132,As Expected,-116.9459031,33.9317494
2020,Riverside,Menifee Global Medical Center,106334018,AAA Repair Endo Unruptured,0,0,7,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,AAA Repair Open Unruptured,,,,,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,AMI,10,1,10,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Acute Stroke,10.2,2,9,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Acute Stroke Hemorrhagic,20.1,1,4,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Acute Stroke Ischemic,7,1,5,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Acute Stroke Subarachnoid,,,,,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Carotid Endarterectomy,0,0,7,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,GI Hemorrhage,0,0,68,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Heart Failure,0,0,118,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Hip Fracture,2,1,44,As Expected,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,PCI,,,,,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Pancreatic Resection,,,,,-117.15691,33.72146
2020,Riverside,Menifee Global Medical Center,106334018,Pneumonia,8.7,12,159,As Expected,-117.15691,33.72146
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,AAA Repair Endo Unruptured,0,0,11,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,AAA Repair Open Unruptured,,,,,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,AMI,6.4,5,67,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Acute Stroke,3.3,3,121,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Acute Stroke Hemorrhagic,9.9,1,21,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Acute Stroke Ischemic,1.7,2,98,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Acute Stroke Subarachnoid,,,,,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Carotid Endarterectomy,0,0,27,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,GI Hemorrhage,4.3,5,108,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Heart Failure,2.2,5,190,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Hip Fracture,2.7,2,90,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,PCI,0,0,6,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Pancreatic Resection,,0,18,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Riverside,106334025,Pneumonia,7.5,15,200,As Expected,-117.47082,33.9063
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,AAA Repair Endo Unruptured,,,,,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,AAA Repair Open Unruptured,,,,,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,AMI,5.6,2,48,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Acute Stroke,5.8,3,86,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Acute Stroke Hemorrhagic,0,0,12,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Acute Stroke Ischemic,3.6,2,73,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Acute Stroke Subarachnoid,,,,,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Carotid Endarterectomy,,,,,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,GI Hemorrhage,0,0,64,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Heart Failure,1.7,4,147,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Hip Fracture,0,0,34,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,PCI,0,0,10,As Expected,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Pancreatic Resection,,,,,-117.18677,33.89553
2020,Riverside,Kaiser Foundation Hospital – Moreno Valley,106334048,Pneumonia,7.1,8,132,As Expected,-117.18677,33.89553
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,AAA Repair Endo Unruptured,0,0,11,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,AAA Repair Open Unruptured,,,,,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,AMI,9.9,3,24,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Acute Stroke,7.6,28,388,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Acute Stroke Hemorrhagic,21.1,18,63,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Acute Stroke Ischemic,3.1,8,316,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Acute Stroke Subarachnoid,22.1,2,9,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Carotid Endarterectomy,0,0,29,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,GI Hemorrhage,1.7,4,273,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Heart Failure,3.2,14,414,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Hip Fracture,1,2,208,As Expected,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,PCI,,,,,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Pancreatic Resection,,,,,-117.18488,33.55788
2020,Riverside,Southwest Healthcare System – Murrieta,106334068,Pneumonia,5.8,20,499,As Expected,-117.18488,33.55788
2020,Riverside,Riverside University Health System – Medical Center,106334487,AAA Repair Endo Unruptured,,,,,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,AAA Repair Open Unruptured,,,,,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,AMI,10.1,7,49,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Acute Stroke,9.3,32,299,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Acute Stroke Hemorrhagic,23.9,24,84,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Acute Stroke Ischemic,4.1,8,214,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Acute Stroke Subarachnoid,,,,,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Carotid Endarterectomy,0,0,3,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,GI Hemorrhage,1.4,5,247,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Heart Failure,2.7,13,522,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Hip Fracture,1.6,2,106,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,PCI,,,,,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Pancreatic Resection,,1,3,As Expected,-117.19525,33.91187
2020,Riverside,Riverside University Health System – Medical Center,106334487,Pneumonia,9.8,18,235,As Expected,-117.19525,33.91187
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,AAA Repair Endo Unruptured,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,AAA Repair Open Unruptured,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,AMI,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Acute Stroke,0,0,10,As Expected,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Acute Stroke Hemorrhagic,0,0,6,As Expected,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Acute Stroke Ischemic,0,0,3,As Expected,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Acute Stroke Subarachnoid,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Carotid Endarterectomy,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,GI Hemorrhage,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Heart Failure,0,0,3,As Expected,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Hip Fracture,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,PCI,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Pancreatic Resection,,,,,-116.43945,33.81487
2020,Riverside,Vibra Rehabilitation Hospital of Rancho Mirage,106334533,Pneumonia,,,,,-116.43945,33.81487
2020,Riverside,Temecula Valley Hospital,106334564,AAA Repair Endo Unruptured,0,0,6,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,AAA Repair Open Unruptured,,,,,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,AMI,5.2,18,436,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Acute Stroke,8,33,332,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Acute Stroke Hemorrhagic,18.6,13,65,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Acute Stroke Ischemic,4,11,227,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Acute Stroke Subarachnoid,24.6,9,40,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Carotid Endarterectomy,0,0,37,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,GI Hemorrhage,3.3,8,208,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Heart Failure,2.8,16,499,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Hip Fracture,1,1,98,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,PCI,2.5,12,471,As Expected,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Pancreatic Resection,,,,,-117.1048018,33.4795943
2020,Riverside,Temecula Valley Hospital,106334564,Pneumonia,7.2,20,311,As Expected,-117.1048018,33.4795943
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,AAA Repair Endo Unruptured,0,0,10,As Expected,-117.1624483,33.6122263
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,AAA Repair Open Unruptured,,,,,-117.1624483,33.6122263
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,AMI,7,26,404,As Expected,-117.1624483,33.6122263
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Acute Stroke,8.6,8,145,As Expected,-117.1624483,33.6122263
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Acute Stroke Hemorrhagic,27.8,7,23,As Expected,-117.1624483,33.6122263
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Acute Stroke Ischemic,1.6,1,122,As Expected,-117.1624483,33.6122263
2020,Riverside,Loma Linda University Medical Center – Murrieta,106334589,Acute Stroke Subarachnoid,,,,,-117.1624483,33.6122263
